AttemptID,ShipmentID,CourierID,AttemptTime,IsSuccessful,FailureReasonID
53900,51466,1630,2026-02-27,1,
53901,51467,1435,2026-02-03,1,
53902,51468,365,2025-08-08,1,
53903,51469,1345,2025-09-08,1,
53904,51470,614,2025-10-06,1,
53905,51471,2719,2025-12-21,1,
53907,51472,1062,2025-09-21,0,11
53906,51472,1062,2025-09-22,0,16
53908,51473,1060,2025-12-28,1,
53909,51474,1378,2025-10-04,1,
53910,51475,1617,2025-04-16,1,
53911,51476,243,2025-11-02,1,
53912,51477,1294,2025-06-08,1,
53913,51478,596,2025-08-01,1,
53914,51479,1632,2025-12-21,0,16
53915,51480,2746,2026-01-14,1,
53916,51481,1903,2025-08-31,1,
53917,51482,2542,2025-10-28,1,
53918,51483,195,2025-11-02,1,
53919,51484,1390,2026-01-11,1,
53920,51485,1821,2025-04-10,1,
53921,51486,2241,2025-08-29,1,
53922,51487,546,2025-10-20,1,
53923,51488,716,2025-03-07,0,15
53924,51489,1659,2026-02-10,1,
53925,51490,1844,2025-03-20,1,
53926,51491,1709,2025-05-10,1,
53927,51492,2140,2025-11-25,1,
104905,51492,141,2025-11-25,1,
53928,51493,2827,2025-10-17,1,
53929,51494,2660,2025-03-18,1,
53930,51495,2939,2025-09-06,1,
53931,51496,1558,2025-06-10,1,
53932,51497,2919,2025-11-10,1,
53934,51498,2006,2025-10-11,0,19
53933,51498,2006,2025-10-12,0,12
53935,51499,2273,2025-06-04,1,
53936,51500,492,2025-05-15,1,
53937,51501,1845,2026-01-04,1,
53938,51502,831,2025-08-18,1,
53939,51503,1705,2025-10-20,1,
53940,51504,1673,2025-11-15,0,1
53942,51506,2359,2025-06-28,0,17
53941,51506,2359,2025-06-29,0,2
53943,51507,2678,2025-08-24,1,
53944,51508,317,2025-11-24,1,
53945,51509,1956,2025-03-10,1,
105725,51509,1039,2025-03-10,1,
53946,51510,2315,2025-10-04,0,13
53947,51511,1241,2025-08-24,1,
53948,51512,2265,2025-03-13,1,
53949,51513,2376,2025-10-05,0,1
53950,51514,2815,2025-05-02,1,
53951,51515,1768,2025-06-16,1,
53952,51516,691,2025-10-05,1,
53953,51517,946,2025-09-06,1,
53954,51518,413,2025-12-14,1,
53955,51519,1942,2025-04-02,1,
53956,51520,2156,2025-05-03,1,
53957,51522,751,2025-10-11,1,
53958,51523,1756,2025-06-29,1,
53960,51524,2347,2025-06-08,0,10
53959,51524,2347,2025-06-09,0,2
53961,51525,2854,2025-03-31,1,
53962,51526,2168,2025-05-13,1,
53963,51527,138,2025-04-29,1,
53964,51528,649,2025-08-21,1,
53965,51529,2232,2025-08-12,1,
53966,51530,2460,2025-05-30,1,
53967,51531,16,2025-12-29,1,
53968,51532,845,2025-10-09,1,
53969,51533,1592,2025-06-20,1,
53970,51534,2809,2025-06-29,1,
53971,51535,1830,2025-03-20,1,
53972,51536,945,2025-10-14,1,
53973,51537,1648,2025-10-08,1,
53974,51538,2220,2025-08-14,1,
53975,51539,1213,2025-06-22,1,
53976,51540,1603,2025-03-18,1,
53977,51541,881,2025-03-12,0,14
53979,51542,357,2025-03-17,0,3
53978,51542,357,2025-03-18,0,12
105450,51542,1911,2025-03-18,0,15
53981,51543,1763,2026-01-10,0,1
53980,51543,1763,2026-01-11,0,1
53983,51544,2264,2025-07-31,0,8
53982,51544,2264,2025-08-01,0,1
53984,51545,1613,2025-10-21,1,
53985,51546,667,2025-03-14,1,
53986,51547,2719,2025-03-17,1,
53987,51548,1950,2025-09-28,1,
53988,51549,1270,2026-02-18,1,
53989,51550,2971,2025-08-27,1,
53990,51551,894,2025-09-05,0,1
53991,51552,2540,2025-05-23,1,
53993,51553,2721,2025-09-01,0,12
53992,51553,2721,2025-09-02,0,6
53994,51554,2099,2025-06-19,1,
53995,51555,1532,2025-06-03,1,
53996,51556,1596,2025-05-18,1,
53997,51557,2916,2025-10-21,1,
53998,51558,912,2025-08-31,1,
53999,51559,864,2025-04-02,1,
54000,51560,1261,2025-08-11,1,
54001,51561,2309,2025-03-23,1,
54002,51564,1309,2025-08-12,1,
54003,51565,955,2025-06-10,1,
54004,51566,468,2025-12-26,1,
54005,51567,1879,2025-05-08,1,
54006,51568,2246,2025-10-19,1,
54007,51569,2236,2025-07-30,1,
54008,51570,1864,2025-09-20,1,
54009,51571,1855,2025-12-29,1,
54010,51572,2168,2025-07-28,1,
54011,51573,1916,2025-04-09,1,
54012,51574,345,2026-01-11,1,
54013,51575,648,2025-09-20,0,8
54014,51576,2524,2025-11-29,1,
54015,51577,1600,2025-08-24,1,
54016,51578,2907,2026-02-07,1,
54018,51579,927,2025-12-18,0,5
54017,51579,927,2025-12-19,0,19
54019,51580,753,2025-11-19,1,
54020,51581,2831,2026-01-09,1,
54021,51582,1085,2025-04-07,1,
54022,51583,1400,2026-03-02,1,
54023,51584,573,2025-04-12,0,2
54024,51585,1134,2025-07-31,1,
54025,51587,1021,2025-04-15,1,
54026,51588,1181,2025-04-08,1,
54027,51589,217,2025-12-11,1,
54029,51590,2101,2025-03-14,0,19
54028,51590,2101,2025-03-15,0,19
54030,51591,674,2025-12-29,1,
54031,51592,571,2025-03-24,1,
54032,51593,504,2025-09-10,1,
54033,51594,1465,2025-08-26,1,
54034,51595,1156,2025-04-22,1,
54035,51596,1875,2025-07-13,0,8
54036,51597,571,2025-06-04,1,
54037,51598,1647,2026-02-10,1,
54038,51599,1202,2025-05-19,1,
54039,51600,2828,2025-10-05,1,
54040,51601,1763,2025-06-22,1,
54041,51602,1265,2026-02-20,1,
54042,51603,2178,2025-08-06,1,
54044,51604,1704,2025-07-21,0,4
54043,51604,1704,2025-07-22,0,6
54045,51605,2272,2025-09-08,0,19
54046,51606,1583,2025-03-23,1,
54047,51607,1866,2025-03-22,1,
54048,51608,519,2025-09-03,1,
54049,51609,897,2026-01-03,1,
54050,51610,2572,2025-04-06,1,
54051,51611,2299,2025-05-29,0,19
54052,51612,583,2025-11-30,1,
54053,51613,2478,2025-10-24,1,
54054,51614,2264,2025-09-26,1,
54055,51615,2232,2025-05-31,1,
54056,51616,2059,2025-10-01,1,
54058,51617,683,2026-01-17,0,2
54057,51617,683,2026-01-18,0,8
54059,51618,1750,2025-04-06,1,
54060,51619,2845,2025-06-09,1,
54061,51620,2313,2025-11-22,1,
54062,51621,1669,2025-09-06,1,
54064,51622,536,2025-08-13,0,4
54063,51622,536,2025-08-14,0,12
54065,51623,777,2025-07-22,1,
54066,51624,1130,2025-10-27,1,
54067,51625,933,2025-07-26,1,
54068,51626,2989,2025-06-14,1,
54069,51627,153,2025-05-12,1,
54070,51628,1060,2025-12-25,1,
54072,51629,631,2025-06-19,0,2
54071,51629,631,2025-06-20,0,4
54073,51630,2791,2025-07-31,0,4
54074,51631,2705,2025-10-14,1,
54075,51632,1469,2025-03-09,1,
54076,51633,491,2025-12-07,1,
54077,51634,1251,2025-07-05,1,
54078,51635,2707,2025-03-14,1,
54079,51636,708,2025-07-01,0,16
54080,51637,2410,2025-06-29,1,
54081,51638,2391,2026-02-14,1,
54082,51639,969,2025-09-28,0,7
54083,51640,530,2025-04-23,1,
54084,51641,124,2025-03-22,0,7
54085,51643,1703,2025-04-27,1,
54087,51644,2503,2025-03-12,0,4
54086,51644,2503,2025-03-13,0,6
54088,51645,1106,2026-03-06,1,
54089,51646,1689,2025-09-23,0,4
54090,51647,621,2025-12-31,1,
54091,51648,2842,2025-04-13,1,
54092,51649,1117,2025-08-30,1,
54093,51650,501,2025-05-27,1,
54094,51651,2952,2025-09-04,0,14
54095,51652,216,2025-10-19,1,
54096,51653,275,2025-12-13,1,
54098,51654,2814,2025-07-10,0,18
54097,51654,2814,2025-07-11,0,4
54100,51655,330,2026-02-26,0,6
54099,51655,330,2026-02-27,0,3
54101,51656,1379,2025-07-04,1,
54102,51657,1243,2025-11-15,1,
54104,51658,1812,2026-01-22,0,2
54103,51658,1812,2026-01-23,0,9
54105,51659,2131,2025-11-27,1,
54106,51660,937,2025-07-14,1,
54107,51661,211,2025-06-06,1,
105720,51661,1151,2025-06-06,1,
54108,51662,1866,2026-01-31,0,6
54109,51663,2606,2025-12-10,1,
54111,51664,1094,2026-02-23,0,14
54110,51664,1094,2026-02-24,0,11
54113,51665,2981,2025-12-23,0,1
54112,51665,2981,2025-12-24,0,5
54114,51666,251,2025-04-12,1,
54115,51667,1114,2025-12-09,0,15
54116,51668,277,2025-04-18,1,
54117,51670,997,2025-08-01,1,
54118,51671,28,2025-11-30,1,
54119,51672,1970,2025-07-25,1,
54120,51674,1359,2025-10-23,1,
54121,51675,2924,2025-09-29,1,
54122,51676,2198,2025-11-05,1,
54123,51677,2639,2025-09-16,1,
54124,51678,1364,2025-11-21,1,
54125,51679,2583,2025-09-23,1,
54126,51680,207,2025-03-18,1,
54127,51681,831,2025-11-03,1,
54128,51682,2928,2026-01-16,1,
54130,51683,2477,2025-03-23,0,4
54129,51683,2477,2025-03-24,0,12
54131,51684,126,2025-11-22,0,9
54132,51685,1022,2025-07-15,1,
54133,51686,747,2025-03-21,1,
54134,51687,2060,2025-09-01,1,
54135,51688,2320,2025-05-18,1,
54136,51690,1015,2025-03-19,1,
54137,51691,2592,2025-09-16,1,
54138,51692,2454,2025-09-16,0,4
54139,51693,2039,2025-05-04,1,
54140,51694,217,2025-05-01,1,
54141,51695,2806,2025-09-05,1,
54142,51696,574,2025-06-28,1,
54144,51698,1654,2025-05-26,0,17
54143,51698,1654,2025-05-27,0,14
54145,51699,1934,2025-12-15,1,
54146,51700,36,2025-10-02,1,
54147,51701,1906,2025-07-30,1,
54148,51702,301,2026-01-11,1,
54149,51703,746,2025-11-17,1,
54150,51704,2498,2025-12-26,1,
54151,51705,439,2025-05-27,1,
54152,51706,2317,2025-08-17,1,
54153,51707,1970,2025-11-04,1,
54154,51708,2080,2025-08-30,1,
54156,51709,2087,2025-08-05,0,2
54155,51709,2087,2025-08-06,0,5
54157,51710,1666,2025-11-18,1,
54158,51711,2851,2025-03-11,1,
54159,51712,24,2025-07-13,1,
54160,51713,2228,2025-05-25,0,11
54161,51716,1251,2025-11-24,1,
54162,51717,474,2026-01-29,1,
54163,51718,882,2025-12-17,1,
54164,51719,1659,2025-12-04,1,
54165,51720,2411,2025-03-22,1,
54166,51721,1273,2025-09-17,1,
54167,51722,645,2026-03-01,1,
54168,51723,1704,2025-03-08,1,
54169,51724,2732,2025-05-01,1,
54170,51725,414,2025-11-24,1,
54172,51726,456,2026-01-13,0,2
54171,51726,456,2026-01-14,0,16
54174,51727,874,2025-08-22,0,1
54173,51727,874,2025-08-23,0,14
54175,51728,2554,2025-10-18,1,
54176,51729,255,2025-10-05,0,9
54177,51730,627,2025-05-13,1,
54178,51731,2015,2025-06-29,1,
54180,51732,639,2025-04-30,0,19
54179,51732,639,2025-05-01,0,16
54181,51734,584,2025-09-12,1,
54182,51735,1813,2025-10-26,0,1
54183,51736,2009,2025-04-09,1,
54184,51737,2059,2025-10-28,0,10
54185,51738,2891,2025-06-19,0,4
54186,51739,79,2025-05-29,1,
54187,51740,667,2025-12-03,1,
54188,51741,1748,2025-06-19,1,
54189,51742,745,2025-10-12,1,
54190,51743,1461,2026-01-06,1,
54191,51744,302,2026-02-06,1,
54192,51745,2080,2025-11-17,1,
54193,51746,1838,2025-09-13,1,
54194,51747,728,2025-08-26,1,
54195,51748,1498,2025-11-26,1,
54196,51749,2737,2026-01-03,1,
54197,51750,1939,2026-02-08,1,
54198,51751,297,2025-08-06,1,
54199,51752,2744,2025-03-10,1,
54200,51753,2324,2026-02-01,1,
105180,51753,2104,2026-02-01,1,
54202,51754,2593,2025-07-03,0,5
54201,51754,2593,2025-07-04,0,10
54203,51755,763,2026-02-02,1,
54204,51756,2002,2025-08-16,1,
54205,51757,2289,2025-10-03,1,
54206,51758,2962,2025-05-30,1,
54207,51759,2434,2025-05-11,1,
54209,51760,2068,2026-02-19,0,15
54208,51760,2068,2026-02-20,0,8
54210,51761,1801,2025-06-14,1,
54211,51762,875,2025-10-04,1,
54212,51763,380,2025-09-03,1,
54213,51764,606,2025-04-27,1,
54214,51765,1134,2025-08-11,1,
54215,51766,2570,2025-08-20,1,
54217,51767,270,2026-01-18,0,6
54216,51767,270,2026-01-19,0,2
54218,51768,1333,2025-10-17,0,8
54219,51769,2325,2025-12-26,1,
54220,51770,2770,2026-01-21,1,
54221,51771,863,2026-03-12,1,
54222,51772,2420,2025-09-20,0,13
54223,51773,1118,2025-05-29,0,10
54224,51774,1555,2025-05-24,1,
54225,51775,1634,2026-01-25,1,
54226,51776,1679,2025-10-17,1,
54227,51777,2913,2025-04-28,1,
54228,51778,2332,2025-05-07,1,
54229,51779,1696,2026-02-24,1,
54230,51780,878,2025-03-09,1,
54231,51781,1140,2026-02-14,1,
54232,51782,2463,2025-04-30,1,
54234,51783,854,2025-04-21,0,4
54233,51783,854,2025-04-22,0,16
54235,51784,1065,2025-03-27,1,
54236,51785,1741,2025-03-08,1,
54237,51786,1829,2025-07-26,1,
54238,51787,307,2025-07-12,1,
54239,51788,2459,2025-11-25,1,
54240,51789,1943,2026-01-05,1,
54242,51790,1581,2026-01-20,0,9
54241,51790,1581,2026-01-21,0,8
54243,51791,383,2025-11-04,1,
54244,51792,70,2025-03-09,0,5
54245,51793,1735,2025-11-20,0,1
54246,51794,2714,2025-12-25,1,
54247,51795,2522,2025-12-08,1,
54248,51796,441,2025-04-21,1,
54249,51797,2490,2025-04-28,1,
54250,51799,108,2025-10-01,1,
54251,51800,2067,2025-05-23,1,
54252,51802,2164,2026-02-17,1,
54253,51803,2939,2025-11-20,1,
54254,51804,895,2026-02-19,1,
54255,51805,2564,2025-05-09,1,
54256,51806,408,2025-09-14,1,
54257,51807,805,2026-02-28,1,
54259,51808,187,2025-08-05,0,12
54258,51808,187,2025-08-06,0,8
54260,51809,1384,2025-03-14,1,
54261,51810,605,2025-05-15,1,
54262,51811,1355,2026-01-17,1,
54264,51812,2027,2025-10-29,0,15
54263,51812,2027,2025-10-30,0,1
54265,51813,867,2025-08-03,1,
54266,51814,2957,2025-06-21,1,
54267,51815,2609,2025-05-05,1,
54268,51816,156,2026-01-08,1,
54269,51817,866,2025-08-25,1,
54270,51818,1886,2026-01-25,1,
54271,51819,1351,2025-11-22,1,
54272,51820,531,2025-04-26,1,
54273,51821,1,2025-06-21,1,
54274,51822,982,2025-07-20,1,
54275,51823,2589,2026-01-29,1,
54276,51824,563,2025-06-12,0,12
54277,51825,1896,2026-01-18,1,
54278,51826,591,2025-12-23,1,
54280,51827,152,2026-01-25,0,2
54279,51827,152,2026-01-26,0,4
54281,51828,1124,2026-01-31,1,
54282,51829,41,2025-05-04,1,
54283,51830,2557,2026-01-10,0,2
54284,51831,2981,2026-01-28,1,
54285,51832,2556,2025-08-07,1,
54286,51833,514,2025-12-13,1,
54287,51834,550,2025-06-17,1,
54288,51835,1835,2025-08-13,1,
54290,51836,2624,2025-11-06,0,8
54289,51836,2624,2025-11-07,0,10
54291,51837,2274,2025-03-14,0,1
54293,51838,785,2025-05-28,0,10
54292,51838,785,2025-05-29,0,19
54294,51839,1508,2025-12-11,1,
54295,51840,997,2025-03-09,1,
54296,51842,820,2025-07-20,1,
54297,51843,2972,2025-09-21,1,
54298,51844,1345,2025-06-11,1,
54299,51845,50,2025-05-14,0,19
54301,51847,2517,2025-05-23,0,7
54300,51847,2517,2025-05-24,0,5
54302,51848,2485,2026-01-18,1,
54303,51849,711,2026-03-01,1,
54304,51850,2296,2025-12-03,1,
54305,51851,2241,2026-01-10,1,
54306,51852,1163,2025-06-20,1,
54307,51853,2727,2025-04-17,1,
54308,51854,2638,2026-01-23,1,
54309,51855,31,2026-01-14,1,
54310,51856,1623,2025-03-10,1,
54311,51857,1813,2025-08-26,0,6
54312,51858,2488,2025-07-31,1,
54313,51859,2160,2026-01-21,1,
54315,51860,2734,2025-11-28,0,19
54314,51860,2734,2025-11-29,0,1
54316,51861,764,2025-10-07,1,
54317,51862,506,2025-08-02,1,
54318,51863,1064,2025-10-31,1,
54319,51864,397,2025-10-22,1,
54320,51865,716,2026-02-16,1,
54321,51866,2319,2025-07-15,1,
54322,51867,1626,2026-02-10,1,
54323,51868,2378,2025-10-17,1,
54325,51869,2184,2025-12-05,0,2
54324,51869,2184,2025-12-06,0,19
54326,51870,289,2025-05-08,1,
54328,51871,339,2025-12-31,0,16
54327,51871,339,2026-01-01,0,16
54329,51872,2942,2025-07-16,1,
54330,51873,2093,2025-07-15,1,
54331,51874,1718,2025-06-20,1,
54332,51875,1892,2025-05-26,1,
54333,51876,1447,2026-01-26,0,19
54334,51877,277,2025-06-29,1,
54335,51878,2793,2025-06-26,1,
54336,51879,48,2025-09-25,1,
54337,51880,2436,2025-05-09,1,
54338,51881,154,2025-05-24,1,
54339,51882,2143,2025-07-14,1,
54340,51883,2588,2025-09-23,1,
54341,51884,2593,2025-12-01,1,
54342,51885,1360,2025-05-02,1,
54343,51886,2168,2025-09-12,1,
54344,51887,1501,2025-05-07,1,
54345,51888,1646,2026-01-18,0,4
54346,51889,2697,2025-08-31,1,
54347,51890,1132,2025-03-31,1,
54348,51891,2470,2025-03-12,1,
54349,51892,1046,2025-05-16,1,
54350,51893,240,2025-11-24,1,
54351,51894,27,2025-07-20,1,
54352,51895,1063,2025-07-04,1,
54353,51896,700,2025-09-06,1,
54354,51897,178,2025-12-22,1,
54355,51898,2740,2026-02-01,1,
54356,51899,2309,2025-11-07,1,
54358,51900,470,2025-03-31,0,16
54357,51900,470,2025-04-01,0,2
54359,51901,2906,2025-07-29,1,
54360,51902,2552,2025-11-07,1,
54361,51903,2116,2025-05-30,1,
54363,51904,33,2025-11-23,0,8
54362,51904,33,2025-11-24,0,15
54364,51905,2108,2026-01-11,1,
54365,51906,2540,2026-01-18,1,
54366,51907,454,2025-11-03,1,
54367,51908,2758,2026-03-07,1,
54368,51909,1984,2026-02-14,1,
54369,51910,1955,2025-12-03,1,
54371,51911,1777,2025-07-17,0,15
54370,51911,1777,2025-07-18,0,3
54372,51912,2294,2025-03-17,1,
54373,51913,2513,2025-09-12,1,
54374,51914,1414,2025-12-25,1,
54376,51915,1953,2025-07-28,0,2
54375,51915,1953,2025-07-29,0,6
54377,51916,2316,2025-12-25,1,
54378,51917,1437,2026-02-16,0,2
54379,51918,349,2025-07-29,1,
54380,51919,2988,2025-07-16,1,
104869,51919,2521,2025-07-16,1,
54381,51920,2357,2025-07-01,1,
54382,51921,445,2025-05-08,1,
54383,51922,1554,2025-09-16,1,
54384,51923,1018,2025-06-18,1,
54385,51924,475,2025-05-01,1,
54386,51925,1420,2025-04-18,1,
54388,51927,2639,2025-08-16,0,4
54387,51927,2639,2025-08-17,0,16
54389,51928,2168,2025-11-04,1,
54390,51929,1946,2026-01-18,1,
54391,51930,1417,2025-12-15,1,
54392,51931,1169,2025-03-21,1,
54393,51932,1631,2025-11-01,1,
54394,51933,1292,2025-06-15,0,19
54395,51934,2921,2025-05-07,1,
54396,51935,1530,2025-08-14,1,
54397,51936,1876,2025-07-11,1,
54398,51937,2189,2025-07-19,1,
54399,51938,2524,2025-05-13,1,
54400,51939,1920,2025-06-01,1,
54401,51940,1909,2025-10-15,1,
54402,51941,1295,2025-09-18,1,
54403,51942,1365,2025-10-03,1,
54404,51943,449,2025-06-05,0,12
54405,51945,617,2025-09-06,1,
54406,51946,373,2025-06-29,1,
54407,51947,2544,2026-02-11,1,
54408,51948,1989,2026-01-22,1,
54409,51949,553,2025-12-02,1,
54410,51950,1529,2025-05-17,1,
54412,51951,949,2026-01-06,0,2
54411,51951,949,2026-01-07,0,5
54413,51952,121,2026-02-16,1,
54414,51953,2903,2025-04-10,1,
54415,51954,1598,2025-09-10,1,
54416,51955,482,2025-11-03,1,
54417,51956,1816,2026-01-25,1,
54418,51957,1686,2025-11-12,1,
54419,51959,205,2026-03-06,1,
54420,51960,653,2025-12-30,0,4
54421,51961,229,2025-10-11,1,
54423,51962,1647,2025-07-05,0,1
54422,51962,1647,2025-07-06,0,5
54424,51963,2570,2025-08-02,1,
54425,51964,973,2025-05-29,1,
54426,51965,493,2025-12-20,1,
105820,51966,1086,2025-11-20,0,1
54427,51966,1318,2025-11-21,0,1
54428,51967,2270,2026-02-09,1,
54429,51968,222,2025-03-20,1,
54430,51969,895,2025-10-08,1,
54431,51970,2233,2025-03-30,0,8
54432,51971,1074,2025-09-21,1,
54433,51972,1760,2025-09-12,1,
54434,51973,2530,2025-05-01,1,
54435,51974,2139,2025-11-24,1,
54436,51975,2575,2025-07-03,1,
54437,51976,1192,2025-06-06,1,
54438,51977,1772,2025-06-23,1,
54439,51979,1905,2025-04-27,1,
54440,51980,1522,2025-08-29,1,
54441,51981,500,2026-01-03,1,
54442,51982,317,2025-08-29,1,
54443,51983,2666,2025-09-28,1,
54444,51984,1425,2025-10-11,1,
54445,51985,1233,2025-09-23,1,
54446,51986,1401,2025-10-11,0,6
54447,51987,822,2025-04-10,0,8
54448,51988,2390,2025-11-17,1,
54449,51989,647,2025-12-07,1,
54450,51990,2791,2026-02-20,1,
54451,51991,2322,2025-10-24,1,
54452,51992,2635,2025-11-19,1,
54453,51993,1688,2025-05-21,1,
54454,51994,1490,2025-03-09,0,8
54455,51995,712,2025-03-29,0,1
54456,51996,2252,2025-12-19,1,
54457,51997,631,2025-09-02,1,
54458,51998,906,2025-10-21,1,
54460,51999,1729,2025-08-18,0,16
54459,51999,1729,2025-08-19,0,13
54461,52000,730,2025-08-30,1,
54462,52001,615,2025-11-18,1,
54463,52002,497,2025-07-26,1,
54464,52003,161,2025-04-05,0,14
54465,52004,2134,2025-06-08,1,
54466,52005,1693,2025-07-16,1,
54467,52006,2416,2025-05-22,1,
54468,52008,2240,2026-02-12,0,6
54470,52009,556,2026-02-20,0,2
54469,52009,556,2026-02-21,0,4
54471,52010,1738,2026-03-02,1,
54472,52011,2679,2025-11-25,1,
54473,52012,731,2025-12-09,1,
54474,52013,1305,2026-02-22,1,
54475,52014,2342,2025-11-28,1,
54476,52015,2836,2026-01-25,1,
54478,52016,1527,2025-11-08,0,1
54477,52016,1527,2025-11-09,0,1
54479,52018,1819,2025-06-05,1,
54480,52019,75,2026-02-22,1,
54481,52020,2372,2025-11-11,1,
54482,52021,1341,2025-05-20,1,
54483,52022,2350,2025-07-28,1,
54484,52023,1462,2025-09-25,1,
54486,52024,593,2025-09-06,0,1
54485,52024,593,2025-09-07,0,19
54487,52025,2690,2025-04-08,1,
54488,52026,366,2025-08-01,1,
54489,52027,2365,2025-08-16,1,
54490,52029,1473,2025-08-12,1,
54491,52030,86,2025-03-26,1,
54492,52031,1020,2025-09-06,1,
54493,52032,2419,2025-08-21,1,
54494,52033,334,2026-03-04,1,
54495,52034,394,2025-08-25,1,
54496,52035,442,2025-05-01,1,
54497,52036,839,2026-01-04,1,
54498,52037,1308,2025-07-22,1,
54499,52038,1774,2026-02-21,1,
54500,52039,1665,2026-02-11,0,19
54501,52040,1897,2025-04-27,1,
54502,52041,1500,2025-07-23,1,
54503,52042,518,2025-06-08,1,
54504,52043,2902,2025-10-19,1,
54505,52044,246,2025-09-24,1,
54507,52045,1949,2026-01-25,0,2
54506,52045,1949,2026-01-26,0,5
54508,52046,409,2025-09-05,1,
54510,52047,2157,2025-06-07,0,1
54509,52047,2157,2025-06-08,0,11
54511,52048,2703,2025-09-01,1,
54512,52049,1804,2026-01-29,1,
54513,52050,2826,2025-09-30,1,
54514,52051,2923,2026-01-26,1,
54515,52052,579,2025-04-21,0,19
54516,52053,1629,2025-05-03,1,
54517,52054,1898,2025-03-22,1,
54518,52055,589,2025-12-31,1,
54519,52056,696,2026-03-08,1,
54520,52057,1222,2025-03-22,1,
54521,52058,1613,2025-11-12,1,
54522,52059,818,2025-05-09,1,
54523,52060,1118,2025-10-29,1,
54524,52061,823,2025-09-03,1,
54525,52062,2868,2025-12-10,1,
54526,52063,2299,2025-08-26,1,
54527,52064,2600,2025-04-13,1,
54528,52065,362,2025-11-20,1,
54529,52066,1497,2025-10-20,1,
54530,52067,964,2025-11-05,1,
54531,52068,1222,2025-09-20,1,
54532,52069,1885,2025-05-28,1,
54533,52070,747,2025-06-10,1,
54534,52071,1615,2025-08-17,1,
54535,52072,1385,2025-08-14,1,
54536,52074,2927,2025-03-25,1,
54537,52075,2929,2025-07-14,1,
54538,52076,771,2025-05-30,1,
54539,52077,2634,2025-04-23,1,
54540,52078,1215,2025-07-05,1,
54542,52079,469,2025-11-14,0,15
54541,52079,469,2025-11-15,0,20
54543,52080,1685,2025-08-04,1,
54544,52081,423,2025-04-05,1,
54545,52082,2488,2025-07-26,1,
54546,52083,2659,2025-07-31,1,
54547,52084,2642,2025-05-04,0,2
54548,52085,2914,2025-07-31,1,
54550,52086,1591,2025-09-10,0,12
54549,52086,1591,2025-09-11,0,6
105679,52086,2067,2025-09-11,0,18
105678,52086,2067,2025-09-12,0,2
54551,52087,50,2025-07-27,1,
54552,52089,2315,2025-11-19,1,
54553,52090,285,2025-09-26,1,
54554,52091,1918,2025-03-13,1,
54555,52092,777,2026-02-19,1,
54556,52093,2194,2025-06-04,1,
54557,52094,2869,2025-04-09,1,
54558,52095,2349,2025-12-08,1,
54559,52096,275,2025-03-10,1,
54560,52097,2382,2025-06-08,1,
54562,52098,989,2025-03-09,0,3
54561,52098,989,2025-03-10,0,2
54563,52099,1319,2025-12-24,1,
54564,52100,2331,2026-02-24,1,
54565,52101,151,2025-06-21,1,
54566,52102,1274,2025-09-09,1,
54567,52103,2250,2025-10-25,1,
54568,52104,1033,2026-02-11,1,
54569,52105,736,2025-07-01,1,
54570,52107,1873,2025-11-02,1,
54572,52108,847,2025-08-21,0,16
54571,52108,847,2025-08-22,0,1
54573,52109,1511,2025-12-20,1,
54575,52110,73,2025-03-08,0,13
54574,52110,73,2025-03-09,0,9
54576,52111,2476,2025-08-28,1,
54577,52112,825,2025-03-27,0,2
54578,52113,2787,2025-03-25,1,
54579,52114,1948,2025-04-14,1,
54581,52115,1238,2025-10-13,0,19
54580,52115,1238,2025-10-14,0,11
54582,52116,1572,2025-07-30,1,
54583,52117,442,2025-10-02,1,
54584,52118,112,2025-05-23,1,
54585,52119,1939,2025-12-08,1,
54586,52120,2041,2025-11-06,1,
54587,52121,25,2025-09-08,1,
54588,52122,530,2026-02-16,1,
54589,52123,2099,2025-05-18,1,
54590,52124,1201,2025-03-24,1,
54592,52125,922,2025-05-03,0,14
54591,52125,922,2025-05-04,0,3
54593,52126,927,2025-05-17,1,
54594,52127,1027,2025-04-28,1,
54595,52128,347,2025-11-18,1,
54596,52129,2693,2025-05-12,1,
54597,52130,2880,2026-01-04,1,
54598,52131,1770,2025-03-13,1,
54600,52132,2560,2025-05-18,0,6
54599,52132,2560,2025-05-19,0,7
54601,52133,1752,2025-09-10,1,
54602,52134,510,2025-07-23,1,
54603,52136,1099,2025-06-17,1,
54604,52137,169,2026-01-08,1,
54605,52138,2360,2025-08-17,1,
54606,52139,1992,2025-04-18,1,
54607,52140,2466,2025-05-11,1,
105689,52140,2309,2025-05-11,1,
54608,52141,690,2025-05-04,1,
54610,52142,2126,2026-02-27,0,11
54609,52142,2126,2026-02-28,0,1
54612,52143,2240,2025-09-21,0,1
54611,52143,2240,2025-09-22,0,2
54613,52144,1182,2025-04-30,1,
54614,52145,2956,2025-07-02,1,
54615,52146,1231,2025-09-03,0,6
54616,52147,1911,2025-09-25,0,3
54618,52148,1726,2025-10-29,0,6
54617,52148,1726,2025-10-30,0,2
54619,52149,409,2026-02-13,1,
54621,52150,416,2025-10-13,0,10
54620,52150,416,2025-10-14,0,15
54622,52151,2502,2026-01-04,1,
54623,52152,1052,2025-09-08,1,
54624,52153,780,2025-09-05,1,
54625,52154,1524,2025-08-16,1,
54626,52155,1063,2025-06-26,1,
